siteid,plotid,year,date,flow,dwm,precip_on_site
HICKS_B,BW,2011,2011-12-18,0,CD,0
HICKS_B,BW,2011,2011-12-19,0,CD,0
HICKS_B,BW,2011,2011-12-20,0,CD,0
HICKS_B,BW,2011,2011-12-21,0,CD,0
HICKS_B,BW,2011,2011-12-22,0,CD,0
HICKS_B,BW,2011,2011-12-23,0,CD,0
HICKS_B,BW,2011,2011-12-24,0,CD,0
HICKS_B,BW,2011,2011-12-25,0,CD,0
HICKS_B,BW,2011,2011-12-26,0,CD,0
HICKS_B,BW,2011,2011-12-27,0,CD,0
HICKS_B,BW,2011,2011-12-28,0,CD,0
HICKS_B,BW,2011,2011-12-29,0,CD,0
HICKS_B,BW,2011,2011-12-30,0,CD,3.302
HICKS_B,BW,2011,2011-12-31,0,CD,2.032
HICKS_B,BW,2012,2012-05-01,0,CD,25.4
HICKS_B,BW,2012,2012-05-02,0,CD,0
HICKS_B,BW,2012,2012-05-03,0,CD,0
HICKS_B,BW,2012,2012-05-04,0,CD,18.288
HICKS_B,BW,2012,2012-05-05,0,CD,38.608
HICKS_B,BW,2012,2012-05-06,0,CD,41.402
HICKS_B,BW,2012,2012-05-07,0,CD,0
HICKS_B,BW,2012,2012-05-08,0,CD,4.826
HICKS_B,BW,2012,2012-05-09,0,CD,0
HICKS_B,BW,2012,2012-05-10,0,CD,0
HICKS_B,BW,2012,2012-05-11,0,CD,0.254
HICKS_B,BW,2012,2012-05-12,0,CD,0
HICKS_B,BW,2012,2012-05-13,0,CD,0
HICKS_B,BW,2012,2012-05-14,0,CD,0
HICKS_B,BW,2012,2012-05-15,0,CD,0
HICKS_B,BW,2012,2012-05-16,0,CD,0
HICKS_B,BW,2012,2012-05-17,0,CD,0
HICKS_B,BW,2012,2012-05-18,0,CD,0
HICKS_B,BW,2012,2012-05-19,0,CD,10.159999
HICKS_B,BW,2012,2012-05-20,0,CD,8.89
HICKS_B,BW,2012,2012-05-21,0,CD,0
HICKS_B,BW,2012,2012-05-22,0,CD,0
HICKS_B,BW,2012,2012-05-23,0,CD,14.732
HICKS_B,BW,2012,2012-05-24,0,CD,4.826
HICKS_B,BW,2012,2012-05-25,0,CD,12.192
HICKS_B,BW,2012,2012-05-26,0,CD,17.78
HICKS_B,BW,2012,2012-05-27,0,CD,25.4
HICKS_B,BW,2012,2012-05-28,0,CD,5.08
HICKS_B,BW,2012,2012-05-29,0,CD,0
HICKS_B,BW,2012,2012-05-30,0,CD,10.922
HICKS_B,BW,2012,2012-05-31,0,CD,0.254
HICKS_B,BW,2012,2012-06-01,0,CD,2.794
HICKS_B,BW,2012,2012-06-02,0,CD,0
HICKS_B,BW,2012,2012-06-03,0,CD,0.762
HICKS_B,BW,2012,2012-06-04,0,CD,0
HICKS_B,BW,2012,2012-06-05,0,CD,0
HICKS_B,BW,2012,2012-06-06,NA,CD,0
HICKS_B,BW,2012,2012-06-07,NA,CD,11.43
HICKS_B,BW,2012,2012-06-08,0,CD,0
HICKS_B,BW,2012,2012-06-09,0,CD,0
HICKS_B,BW,2012,2012-06-10,0,CD,0
HICKS_B,BW,2012,2012-06-11,0,CD,0
HICKS_B,BW,2012,2012-06-12,0,CD,0
HICKS_B,BW,2012,2012-06-13,0,CD,4.318
HICKS_B,BW,2012,2012-06-14,0,CD,0
HICKS_B,BW,2012,2012-06-15,0,CD,0
HICKS_B,BW,2012,2012-06-16,0,CD,0
HICKS_B,BW,2012,2012-06-17,0,CD,2.794
HICKS_B,BW,2012,2012-06-18,0,CD,0
HICKS_B,BW,2012,2012-06-19,0,CD,9.398
HICKS_B,BW,2012,2012-06-20,0,CD,11.684
HICKS_B,BW,2012,2012-06-21,0,CD,0
HICKS_B,BW,2012,2012-06-22,0,CD,0
HICKS_B,BW,2012,2012-06-23,0,CD,0
HICKS_B,BW,2012,2012-06-24,0,CD,0
HICKS_B,BW,2012,2012-06-25,0,CD,0
HICKS_B,BW,2012,2012-06-26,0,CD,0
HICKS_B,BW,2012,2012-06-27,0,CD,0
HICKS_B,BW,2012,2012-06-28,0,CD,0
HICKS_B,BW,2012,2012-06-29,0,CD,0
HICKS_B,BW,2012,2012-06-30,0,CD,0
HICKS_B,BW,2013,2013-06-01,0,CD,0
HICKS_B,BW,2013,2013-06-02,0,CD,0
HICKS_B,BW,2013,2013-06-03,0,CD,0
HICKS_B,BW,2013,2013-06-04,0,CD,2.54
HICKS_B,BW,2013,2013-06-05,0,CD,0
HICKS_B,BW,2013,2013-06-06,0,CD,0
HICKS_B,BW,2013,2013-06-07,0,CD,0
HICKS_B,BW,2013,2013-06-08,0,CD,17.272
HICKS_B,BW,2013,2013-06-09,0,CD,23.368
HICKS_B,BW,2013,2013-06-10,0,CD,0
HICKS_B,BW,2013,2013-06-11,0,CD,0
HICKS_B,BW,2013,2013-06-12,0,CD,19.558
HICKS_B,BW,2013,2013-06-13,2.102414766,CD,0
HICKS_B,BW,2013,2013-06-14,5.279987602,CD,2.794
HICKS_B,BW,2013,2013-06-15,4.052133731,CD,0
HICKS_B,BW,2013,2013-06-16,1.702104287,CD,0
HICKS_B,BW,2013,2013-06-17,0.127932626,CD,0
HICKS_B,BW,2013,2013-06-18,0,CD,0
HICKS_B,BW,2013,2013-06-19,0,CD,0
HICKS_B,BW,2013,2013-06-20,0,CD,0
HICKS_B,BW,2013,2013-06-21,0,CD,55.879999
HICKS_B,BW,2013,2013-06-22,7.885201775,CD,10.414
HICKS_B,BW,2013,2013-06-23,7.885201775,CD,33.528
HICKS_B,BW,2013,2013-06-24,7.885201775,CD,0
HICKS_B,BW,2013,2013-06-25,7.885201775,CD,0
HICKS_B,BW,2013,2013-06-26,6.931439337,CD,0
HICKS_B,BW,2013,2013-06-27,3.253118011,CD,0
HICKS_B,BW,2013,2013-06-28,1.438447584,CD,0
HICKS_B,BW,2013,2013-06-29,0.373454139,CD,0
HICKS_B,BW,2013,2013-06-30,7.37685e-5,CD,0
HICKS_B,BW,2013,2013-07-01,0.050230487,CD,0
HICKS_B,BW,2013,2013-07-02,0,CD,0
HICKS_B,BW,2013,2013-07-03,0,CD,0
HICKS_B,BW,2013,2013-07-04,0,CD,0
HICKS_B,BW,2013,2013-07-05,0,CD,0
HICKS_B,BW,2013,2013-07-06,0,CD,0
HICKS_B,BW,2013,2013-07-07,0,CD,0
HICKS_B,BW,2013,2013-07-08,0,CD,0
HICKS_B,BW,2013,2013-07-09,0,CD,5.08
HICKS_B,BW,2013,2013-07-10,0,CD,0
HICKS_B,BW,2013,2013-07-11,0,CD,0
HICKS_B,BW,2013,2013-07-12,0,CD,0
HICKS_B,BW,2013,2013-07-13,0,CD,1.27
HICKS_B,BW,2013,2013-07-14,0,CD,0.508
HICKS_B,BW,2013,2013-07-15,0,CD,0
HICKS_B,BW,2013,2013-07-16,0,CD,0
HICKS_B,BW,2013,2013-07-17,0,CD,0
HICKS_B,BW,2013,2013-07-18,0,CD,0
HICKS_B,BW,2013,2013-07-19,0,CD,0
HICKS_B,BW,2013,2013-07-20,0,CD,0
HICKS_B,BW,2013,2013-07-21,0,CD,0.508
HICKS_B,BW,2013,2013-07-22,0,CD,0
HICKS_B,BW,2013,2013-07-23,0,CD,0
HICKS_B,BW,2013,2013-07-24,0,CD,0
HICKS_B,BW,2013,2013-07-25,0,CD,0
HICKS_B,BW,2013,2013-07-26,0,CD,0
HICKS_B,BW,2013,2013-07-27,0,CD,0
HICKS_B,BW,2013,2013-07-28,0,CD,0
HICKS_B,BW,2013,2013-07-29,0,CD,0.254
HICKS_B,BW,2013,2013-07-30,0,CD,0
HICKS_B,BW,2013,2013-07-31,0,CD,0
HICKS_B,BW,2014,2014-06-01,0,CD,42.418
HICKS_B,BW,2014,2014-06-02,0,CD,0
HICKS_B,BW,2014,2014-06-03,0,CD,0
HICKS_B,BW,2014,2014-06-04,0,CD,0
HICKS_B,BW,2014,2014-06-05,0,CD,46.482
HICKS_B,BW,2014,2014-06-06,3.946761176,CD,0
HICKS_B,BW,2014,2014-06-07,7.885201775,CD,0.762
HICKS_B,BW,2014,2014-06-08,7.660741422,CD,0
HICKS_B,BW,2014,2014-06-09,4.95711667,CD,2.032
HICKS_B,BW,2014,2014-06-10,2.035035717,CD,0
HICKS_B,BW,2014,2014-06-11,0.236062747,CD,0.762
HICKS_B,BW,2014,2014-06-12,0,CD,0
HICKS_B,BW,2014,2014-06-13,0,CD,0
HICKS_B,BW,2014,2014-06-14,4.897113866,CD,38.1
HICKS_B,BW,2014,2014-06-15,7.885201775,CD,5.588
HICKS_B,BW,2014,2014-06-16,7.885201775,CD,6.858
HICKS_B,BW,2014,2014-06-17,7.885201775,CD,4.064
HICKS_B,BW,2014,2014-06-18,7.885201775,CD,4.826
HICKS_B,BW,2014,2014-06-19,7.885201775,CD,3.81
HICKS_B,BW,2014,2014-06-20,7.885201775,CD,2.286
HICKS_B,BW,2014,2014-06-21,7.885201775,CD,2.032
HICKS_B,BW,2014,2014-06-22,7.885201775,CD,1.524
HICKS_B,BW,2014,2014-06-23,7.885201775,CD,1.016
HICKS_B,BW,2014,2014-06-24,7.885201775,CD,0.508
HICKS_B,BW,2014,2014-06-25,7.885201775,CD,0.508
HICKS_B,BW,2014,2014-06-26,7.885201775,CD,0.762
HICKS_B,BW,2014,2014-06-27,7.885201775,CD,0.254
HICKS_B,BW,2014,2014-06-28,7.885201775,CD,0
HICKS_B,BW,2014,2014-06-29,7.885201775,CD,0
HICKS_B,BW,2014,2014-06-30,7.885201775,CD,0
HICKS_B,BW,2014,2014-07-01,4.92825111,CD,0
HICKS_B,BW,2014,2014-07-02,0,CD,0
HICKS_B,BW,2014,2014-07-03,0,CD,0
HICKS_B,BW,2014,2014-07-04,0,CD,3.81
HICKS_B,BW,2014,2014-07-05,0,CD,0
HICKS_B,BW,2014,2014-07-06,0,CD,0
HICKS_B,BW,2014,2014-07-07,0,CD,0
HICKS_B,BW,2014,2014-07-08,0,CD,0
HICKS_B,BW,2014,2014-07-09,0,CD,0
HICKS_B,BW,2014,2014-07-10,0,CD,0
HICKS_B,BW,2014,2014-07-11,0,CD,1.016
HICKS_B,BW,2014,2014-07-12,0,CD,7.112
HICKS_B,BW,2014,2014-07-13,0,CD,0
HICKS_B,BW,2014,2014-07-14,0,CD,0
HICKS_B,BW,2014,2014-07-15,0,CD,0
HICKS_B,BW,2014,2014-07-16,0,CD,0
HICKS_B,BW,2014,2014-07-17,0,CD,0
HICKS_B,BW,2014,2014-07-18,0,CD,0
HICKS_B,BW,2014,2014-07-19,0,CD,0
HICKS_B,BW,2014,2014-07-20,0,CD,0
HICKS_B,BW,2014,2014-07-21,0,CD,0
HICKS_B,BW,2014,2014-07-22,0,CD,0
HICKS_B,BW,2014,2014-07-23,0,CD,0
HICKS_B,BW,2014,2014-07-24,0,CD,1.524
HICKS_B,BW,2014,2014-07-25,0,CD,2.286
HICKS_B,BW,2014,2014-07-26,0,CD,2.286
HICKS_B,BW,2014,2014-07-27,0,CD,0
HICKS_B,BW,2014,2014-07-28,0,CD,0
HICKS_B,BW,2014,2014-07-29,0,CD,0
HICKS_B,BW,2014,2014-07-30,0,CD,0
HICKS_B,BW,2014,2014-07-31,0,CD,0
HICKS_B,BW,2015,2015-06-01,0,CD,0
HICKS_B,BW,2015,2015-06-02,0,CD,0
HICKS_B,BW,2015,2015-06-03,0,CD,28.194
HICKS_B,BW,2015,2015-06-04,0,CD,0
HICKS_B,BW,2015,2015-06-05,0,CD,0
HICKS_B,BW,2015,2015-06-06,0,CD,0.254
HICKS_B,BW,2015,2015-06-07,0,CD,13.462
HICKS_B,BW,2015,2015-06-08,0,CD,0
HICKS_B,BW,2015,2015-06-09,0,CD,0.254
HICKS_B,BW,2015,2015-06-10,0,CD,0
HICKS_B,BW,2015,2015-06-11,0,CD,3.81
HICKS_B,BW,2015,2015-06-12,0,CD,0
HICKS_B,BW,2015,2015-06-13,0,CD,0
HICKS_B,BW,2015,2015-06-14,0,CD,11.684
HICKS_B,BW,2015,2015-06-15,0,CD,1.778
HICKS_B,BW,2015,2015-06-16,0,CD,0
HICKS_B,BW,2015,2015-06-17,0,CD,2.54
HICKS_B,BW,2015,2015-06-18,0,CD,0
HICKS_B,BW,2015,2015-06-19,0,CD,2.286
HICKS_B,BW,2015,2015-06-20,0,CD,5.08
HICKS_B,BW,2015,2015-06-21,0,CD,0
HICKS_B,BW,2015,2015-06-22,11.11339387,CD,51.561999
HICKS_B,BW,2015,2015-06-23,15.77040355,CD,0
HICKS_B,BW,2015,2015-06-24,15.77040355,CD,0
HICKS_B,BW,2015,2015-06-25,15.77040355,CD,0
HICKS_B,BW,2015,2015-06-26,15.77040355,CD,0
HICKS_B,BW,2015,2015-06-27,15.77040355,CD,4.572
HICKS_B,BW,2015,2015-06-28,15.77040355,CD,0
HICKS_B,BW,2015,2015-06-29,15.77040355,CD,0
HICKS_B,BW,2015,2015-06-30,15.29632624,CD,0
HICKS_B,BW,2015,2015-07-01,10.40201693,CD,0.508
HICKS_B,BW,2015,2015-07-02,1.193655448,CD,0
HICKS_B,BW,2015,2015-07-03,0,CD,0
HICKS_B,BW,2015,2015-07-04,0,CD,0
HICKS_B,BW,2015,2015-07-05,0,CD,0.254
HICKS_B,BW,2015,2015-07-06,6.655154517,CD,51.054
HICKS_B,BW,2015,2015-07-07,7.885201775,CD,0
HICKS_B,BW,2015,2015-07-08,7.885201775,CD,0
HICKS_B,BW,2015,2015-07-09,3.942600888,CD,0
HICKS_B,BW,2015,2015-07-10,25.40353963,CD,0
HICKS_B,BW,2015,2015-07-11,1.443634652,CD,0
HICKS_B,BW,2015,2015-07-12,0,CD,0
HICKS_B,BW,2015,2015-07-13,0,CD,0
HICKS_B,BW,2015,2015-07-14,0,CD,0
HICKS_B,BW,2015,2015-07-15,0,CD,0
HICKS_B,BW,2015,2015-07-16,0,CD,1.524
HICKS_B,BW,2015,2015-07-17,0,CD,0
HICKS_B,BW,2015,2015-07-18,0,CD,11.938
HICKS_B,BW,2015,2015-07-19,0,CD,0
HICKS_B,BW,2015,2015-07-20,0,CD,0.762
HICKS_B,BW,2015,2015-07-21,0,CD,0
HICKS_B,BW,2015,2015-07-22,0,CD,0
HICKS_B,BW,2015,2015-07-23,0,CD,0
HICKS_B,BW,2015,2015-07-24,0,CD,0.254
HICKS_B,BW,2015,2015-07-25,0,CD,5.08
HICKS_B,BW,2015,2015-07-26,0,CD,12.192
HICKS_B,BW,2015,2015-07-27,0,CD,0
HICKS_B,BW,2015,2015-07-28,0,CD,9.652
HICKS_B,BW,2015,2015-07-29,0,CD,0
HICKS_B,BW,2015,2015-07-30,0,CD,0
HICKS_B,BW,2015,2015-07-31,0,CD,0
HICKS_B,BW,2015,2015-09-01,0,CD,35.814
HICKS_B,BW,2015,2015-09-02,0,CD,0.254
HICKS_B,BW,2015,2015-09-03,0,CD,0
HICKS_B,BW,2015,2015-09-04,0,CD,2.032
HICKS_B,BW,2015,2015-09-05,0,CD,0
HICKS_B,BW,2015,2015-09-06,0,CD,5.08
HICKS_B,BW,2015,2015-09-07,0,CD,0
HICKS_B,BW,2015,2015-09-08,0,CD,0.762
HICKS_B,BW,2015,2015-09-09,0,CD,0.508
HICKS_B,BW,2015,2015-09-10,0,CD,0
HICKS_B,BW,2015,2015-09-11,0,CD,0
HICKS_B,BW,2015,2015-09-12,0,CD,0
HICKS_B,BW,2015,2015-09-13,0,CD,0
HICKS_B,BW,2015,2015-09-14,0,CD,0
HICKS_B,BW,2015,2015-09-15,0,CD,0
HICKS_B,BW,2015,2015-09-16,0,CD,0
HICKS_B,BW,2015,2015-09-17,0,CD,0
HICKS_B,BW,2015,2015-09-18,0,CD,0
HICKS_B,BW,2015,2015-09-19,0,CD,0
HICKS_B,BW,2015,2015-09-20,0,CD,0
HICKS_B,BW,2015,2015-09-21,0,CD,0
HICKS_B,BW,2015,2015-09-22,0,CD,0
HICKS_B,BW,2015,2015-09-23,0,CD,1.27
HICKS_B,BW,2015,2015-09-24,0,CD,38.608
HICKS_B,BW,2015,2015-09-25,0,CD,1.016
HICKS_B,BW,2015,2015-09-26,0,CD,0
HICKS_B,BW,2015,2015-09-27,0,CD,0
HICKS_B,BW,2015,2015-09-28,0,CD,0
HICKS_B,BW,2015,2015-09-29,0,CD,0
HICKS_B,BW,2015,2015-09-30,0,CD,0
HICKS_B,BW,2015,2015-10-01,0,CD,0
HICKS_B,BW,2015,2015-10-02,0,CD,0
HICKS_B,BW,2015,2015-10-03,0,CD,0
HICKS_B,BW,2015,2015-10-04,0,CD,0
HICKS_B,BW,2015,2015-10-05,0,CD,0
HICKS_B,BW,2015,2015-10-06,0,CD,0
HICKS_B,BW,2015,2015-10-07,0,CD,0
HICKS_B,BW,2015,2015-10-08,0,CD,0
HICKS_B,BW,2015,2015-10-09,0,CD,0
HICKS_B,BW,2015,2015-10-10,0,CD,0
HICKS_B,BW,2015,2015-10-11,0,CD,0
HICKS_B,BW,2015,2015-10-12,0,CD,0
HICKS_B,BW,2015,2015-10-13,0,CD,0
HICKS_B,BW,2015,2015-10-14,0,CD,0
HICKS_B,BW,2015,2015-10-15,0,CD,0
HICKS_B,BW,2015,2015-10-16,0,CD,0
HICKS_B,BW,2015,2015-10-17,0,CD,0
HICKS_B,BW,2015,2015-10-18,0,CD,0
HICKS_B,BW,2015,2015-10-19,0,CD,0
HICKS_B,BW,2015,2015-10-20,0,CD,0
HICKS_B,BW,2015,2015-10-21,0,CD,0
HICKS_B,BW,2015,2015-10-22,0,CD,2.794
HICKS_B,BW,2015,2015-10-23,0,CD,32.512
HICKS_B,BW,2015,2015-10-24,0,CD,0.254
HICKS_B,BW,2015,2015-10-25,0,CD,0
HICKS_B,BW,2015,2015-10-26,0,CD,0
HICKS_B,BW,2015,2015-10-27,0,CD,0
HICKS_B,BW,2015,2015-10-28,0,CD,0
HICKS_B,BW,2015,2015-10-29,0,CD,1.016
HICKS_B,BW,2015,2015-10-30,0,CD,0.508
HICKS_B,BW,2015,2015-10-31,0,CD,2.794
HICKS_B,BW,2015,2015-11-01,0,CD,0
HICKS_B,BW,2015,2015-11-02,0,CD,0
HICKS_B,BW,2015,2015-11-03,0,CD,0
HICKS_B,BW,2015,2015-11-04,0,CD,0
HICKS_B,BW,2016,2016-03-01,0,CD,6.35
HICKS_B,BW,2016,2016-03-02,0,CD,0
HICKS_B,BW,2016,2016-03-03,0,CD,0
HICKS_B,BW,2016,2016-03-04,0,CD,0
HICKS_B,BW,2016,2016-03-05,0,CD,0
HICKS_B,BW,2016,2016-03-06,0,CD,0
HICKS_B,BW,2016,2016-03-07,0,CD,0
HICKS_B,BW,2016,2016-03-08,0,CD,0
HICKS_B,BW,2016,2016-03-09,0,CD,0
HICKS_B,BW,2016,2016-03-10,0,CD,0
HICKS_B,BW,2016,2016-03-11,0,CD,0
HICKS_B,BW,2016,2016-03-12,0,CD,0
HICKS_B,BW,2016,2016-03-13,0,CD,2.54
HICKS_B,BW,2016,2016-03-14,0,CD,0.508
HICKS_B,BW,2016,2016-03-15,0,CD,2.794
HICKS_B,BW,2016,2016-03-16,0,CD,0
HICKS_B,BW,2016,2016-03-17,0,CD,0
HICKS_B,BW,2016,2016-03-18,0,CD,0
HICKS_B,BW,2016,2016-03-19,0,CD,2.54
HICKS_B,BW,2016,2016-03-20,0,CD,0
HICKS_B,BW,2016,2016-03-21,0,CD,0
HICKS_B,BW,2016,2016-03-22,0,CD,0
HICKS_B,BW,2016,2016-03-23,0,CD,0
HICKS_B,BW,2016,2016-03-24,0,CD,11.43
HICKS_B,BW,2016,2016-03-25,0,CD,0
HICKS_B,BW,2016,2016-03-26,0,CD,0
HICKS_B,BW,2016,2016-03-27,0,CD,7.366
HICKS_B,BW,2016,2016-03-28,0,CD,0
HICKS_B,BW,2016,2016-03-29,0,CD,0
HICKS_B,BW,2016,2016-03-30,0.563280064,CD,12.192
HICKS_B,BW,2016,2016-03-31,5.456492477,CD,0.254
HICKS_B,BW,2016,2016-04-01,8.484495386,CD,0
HICKS_B,BW,2016,2016-04-02,10.07843692,CD,0
HICKS_B,BW,2016,2016-04-03,11.4118389,CD,0
HICKS_B,BW,2016,2016-04-04,5.971722034,CD,0
HICKS_B,BW,2016,2016-04-05,7.618924588,CD,0
HICKS_B,BW,2016,2016-04-06,6.747319578,CD,0
HICKS_B,BW,2016,2016-04-07,4.19475371,CD,0.254
HICKS_B,BW,2016,2016-04-08,2.233096933,CD,0
HICKS_B,BW,2016,2016-04-09,2.495952016,CD,0
HICKS_B,BW,2016,2016-04-10,2.100279304,CD,0
HICKS_B,BW,2016,2016-04-11,0.162099546,CD,0
HICKS_B,BW,2016,2016-04-12,0.044727324,CD,0
HICKS_B,BW,2016,2016-04-13,0.003964321,CD,0
HICKS_B,BW,2016,2016-04-14,0,CD,0
HICKS_B,BW,2016,2016-04-15,0,CD,0
HICKS_B,BW,2016,2016-04-16,0,CD,0
HICKS_B,BW,2016,2016-04-17,0,CD,0
HICKS_B,BW,2016,2016-04-18,0,CD,0
HICKS_B,BW,2016,2016-04-19,0,CD,11.684
HICKS_B,BW,2016,2016-04-20,0,CD,0.254
HICKS_B,BW,2016,2016-04-21,0,CD,13.716
HICKS_B,BW,2016,2016-04-22,0,CD,0
HICKS_B,BW,2016,2016-04-23,0.04743027,CD,0
HICKS_B,BW,2016,2016-04-24,0.553280218,CD,0
HICKS_B,BW,2016,2016-04-25,0.954963768,CD,14.986
HICKS_B,BW,2016,2016-04-26,0.708390717,CD,0
HICKS_B,BW,2016,2016-04-27,0,CD,0
HICKS_B,BW,2016,2016-04-28,0,CD,33.274
HICKS_B,BW,2016,2016-04-29,0,CD,0.254
HICKS_B,BW,2016,2016-04-30,0,CD,0
HICKS_B,BW,2016,2016-05-01,0,CD,3.81
HICKS_B,BW,2016,2016-05-02,0,CD,0
HICKS_B,BW,2016,2016-05-03,0,CD,0
HICKS_B,BW,2016,2016-05-04,0,CD,0
HICKS_B,BW,2016,2016-05-05,0,CD,0
HICKS_B,BW,2016,2016-05-06,0,CD,0
HICKS_B,BW,2016,2016-05-07,0,CD,0
HICKS_B,BW,2016,2016-05-08,0,CD,0
HICKS_B,BW,2016,2016-05-09,0,CD,0.508
HICKS_B,BW,2016,2016-05-10,0,CD,14.732
HICKS_B,BW,2016,2016-05-11,0,CD,0
HICKS_B,BW,2016,2016-05-12,0,CD,13.462
HICKS_B,BW,2016,2016-05-13,0,CD,1.27
HICKS_B,BW,2016,2016-05-14,0,CD,0
HICKS_B,BW,2016,2016-05-15,0,CD,0
HICKS_B,BW,2016,2016-05-16,0,CD,0
HICKS_B,BW,2016,2016-05-17,0,CD,0
HICKS_B,BW,2016,2016-05-18,0,CD,0
HICKS_B,BW,2016,2016-05-19,0,CD,0
HICKS_B,BW,2016,2016-05-20,0,CD,0
HICKS_B,BW,2016,2016-05-21,0,CD,0
HICKS_B,BW,2016,2016-05-22,0,CD,0
HICKS_B,BW,2016,2016-05-23,0,CD,1.524
HICKS_B,BW,2016,2016-05-24,0,CD,0
HICKS_B,BW,2016,2016-05-25,0,CD,9.906
HICKS_B,BW,2016,2016-05-26,0,CD,0
HICKS_B,BW,2016,2016-05-27,0,CD,0
HICKS_B,BW,2016,2016-05-28,0,CD,9.652
HICKS_B,BW,2016,2016-05-29,0,CD,30.48
HICKS_B,BW,2016,2016-05-30,0,CD,0
HICKS_B,BW,2016,2016-05-31,0.2608827,CD,33.02
HICKS_B,BW,2016,2016-06-01,0.141351473,CD,0
HICKS_B,BW,2016,2016-06-02,0,CD,0
HICKS_B,BW,2016,2016-06-03,0,CD,0
HICKS_B,BW,2016,2016-06-04,0,CD,16.764
HICKS_B,BW,2016,2016-06-05,0,CD,0
HICKS_B,BW,2016,2016-06-06,0,CD,0
HICKS_B,BW,2016,2016-06-07,0,CD,0
HICKS_B,BW,2016,2016-06-08,0,CD,0
HICKS_B,BW,2016,2016-06-09,0,CD,0
HICKS_B,BW,2016,2016-06-10,0,CD,0
HICKS_B,BW,2016,2016-06-11,0,CD,0
HICKS_B,BW,2016,2016-06-12,0,CD,0
HICKS_B,BW,2016,2016-06-13,0,CD,0.762
HICKS_B,BW,2016,2016-06-14,0,CD,16.51
HICKS_B,BW,2016,2016-06-15,0,CD,3.81
HICKS_B,BW,2016,2016-06-16,0,CD,0
HICKS_B,BW,2016,2016-06-17,0,CD,0
HICKS_B,BW,2016,2016-06-18,0,CD,9.906
HICKS_B,BW,2016,2016-06-19,0,CD,0
HICKS_B,BW,2016,2016-06-20,0,CD,2.54
HICKS_B,BW,2016,2016-06-21,0,CD,0
HICKS_B,BW,2016,2016-06-22,0,CD,0.762
HICKS_B,BW,2016,2016-06-23,0,CD,0
HICKS_B,BW,2016,2016-06-24,0,CD,0
HICKS_B,BW,2016,2016-06-25,0,CD,0
HICKS_B,BW,2016,2016-06-26,0,CD,0
HICKS_B,BW,2016,2016-06-27,0,CD,0
HICKS_B,BW,2016,2016-06-28,0,CD,0
HICKS_B,BW,2016,2016-06-29,0,CD,0
HICKS_B,BW,2016,2016-06-30,0,CD,3.302
HICKS_B,BW,2016,2016-07-01,0,CD,0
HICKS_B,BW,2016,2016-07-02,0,CD,0
HICKS_B,BW,2016,2016-07-03,0,CD,0
HICKS_B,BW,2016,2016-07-04,0,CD,0
HICKS_B,BW,2016,2016-07-05,0,CD,0
HICKS_B,BW,2016,2016-07-06,0,CD,0.508
HICKS_B,BW,2016,2016-07-07,0,CD,14.224
HICKS_B,BW,2016,2016-07-08,0,CD,2.54
HICKS_B,BW,2016,2016-07-09,0,CD,0
HICKS_B,BW,2016,2016-07-10,0,CD,23.876
HICKS_B,BW,2016,2016-07-11,0,CD,3.048
HICKS_B,BW,2016,2016-07-12,0,CD,0.254
HICKS_B,BW,2016,2016-07-13,0,CD,0
HICKS_B,BW,2016,2016-07-14,0,CD,0
HICKS_B,BW,2016,2016-07-15,0,CD,0
HICKS_B,BW,2016,2016-07-16,0,CD,0
HICKS_B,BW,2016,2016-07-17,0,CD,110.49
HICKS_B,BW,2016,2016-07-18,0,CD,0
HICKS_B,BW,2016,2016-07-19,0,CD,0.254
HICKS_B,BW,2016,2016-07-20,0,CD,0
HICKS_B,BW,2016,2016-07-21,0,CD,0
HICKS_B,BW,2016,2016-07-22,0.288623171,CD,0
HICKS_B,BW,2016,2016-07-23,0.685492902,CD,0
HICKS_B,BW,2016,2016-07-24,0,CD,11.43
HICKS_B,BW,2016,2016-07-25,0,CD,0
HICKS_B,BW,2016,2016-07-26,0,CD,0
HICKS_B,BW,2016,2016-07-27,0,CD,0
HICKS_B,BW,2016,2016-07-28,0,CD,0
HICKS_B,BW,2016,2016-07-29,0,CD,0
HICKS_B,BW,2016,2016-07-30,0,CD,0
HICKS_B,BW,2016,2016-07-31,0,CD,0
HICKS_B,BW,2016,2016-08-01,0,CD,0
HICKS_B,BW,2016,2016-08-02,0,CD,0
HICKS_B,BW,2016,2016-08-03,0,CD,0
HICKS_B,BW,2016,2016-08-04,0,CD,3.81
HICKS_B,BW,2016,2016-08-05,0,CD,2.54
HICKS_B,BW,2016,2016-08-06,0,CD,0
HICKS_B,BW,2016,2016-08-07,0,CD,0
HICKS_B,BW,2016,2016-08-08,0,CD,0
HICKS_B,BW,2016,2016-08-09,0,CD,0
HICKS_B,BW,2016,2016-08-10,0,CD,0
HICKS_B,BW,2016,2016-08-11,0,CD,20.32
HICKS_B,BW,2016,2016-08-12,0,CD,1.27
HICKS_B,BW,2016,2016-08-13,0,CD,0
HICKS_B,BW,2016,2016-08-14,0,CD,0
HICKS_B,BW,2016,2016-08-15,0,CD,17.018
HICKS_B,BW,2016,2016-08-16,0,CD,0
HICKS_B,BW,2016,2016-08-17,0,CD,0.254
HICKS_B,BW,2016,2016-08-18,0,CD,0
