siteid,plotid,dwm,year,date,flow
SERF_IA,S1,SH,2016,2016-12-07,0
SERF_IA,S1,SH,2016,2016-12-08,0
SERF_IA,S1,SH,2016,2016-12-09,0
SERF_IA,S1,SH,2016,2016-12-10,NA
SERF_IA,S1,SH,2016,2016-12-11,NA
SERF_IA,S1,SH,2016,2016-12-12,NA
SERF_IA,S1,SH,2016,2016-12-13,NA
SERF_IA,S1,SH,2016,2016-12-14,NA
SERF_IA,S1,SH,2016,2016-12-15,NA
SERF_IA,S1,SH,2016,2016-12-16,NA
SERF_IA,S1,SH,2016,2016-12-17,NA
SERF_IA,S1,SH,2016,2016-12-18,NA
SERF_IA,S1,SH,2016,2016-12-19,NA
SERF_IA,S1,SH,2016,2016-12-20,NA
SERF_IA,S1,SH,2016,2016-12-21,NA
SERF_IA,S1,SH,2016,2016-12-22,NA
SERF_IA,S1,SH,2016,2016-12-23,NA
SERF_IA,S1,SH,2016,2016-12-24,NA
SERF_IA,S1,SH,2016,2016-12-25,NA
SERF_IA,S1,SH,2016,2016-12-26,NA
SERF_IA,S1,SH,2016,2016-12-27,NA
SERF_IA,S1,SH,2016,2016-12-28,NA
SERF_IA,S1,SH,2016,2016-12-29,NA
SERF_IA,S1,SH,2016,2016-12-30,NA
SERF_IA,S1,SH,2016,2016-12-31,NA
SERF_IA,S1,SH,2017,2017-01-01,NA
SERF_IA,S1,SH,2017,2017-01-02,NA
SERF_IA,S1,SH,2017,2017-01-03,NA
SERF_IA,S1,SH,2017,2017-01-04,NA
SERF_IA,S1,SH,2017,2017-01-05,NA
SERF_IA,S1,SH,2017,2017-01-06,NA
SERF_IA,S1,SH,2017,2017-01-07,NA
SERF_IA,S1,SH,2017,2017-01-08,NA
SERF_IA,S1,SH,2017,2017-01-09,NA
SERF_IA,S1,SH,2017,2017-01-10,NA
SERF_IA,S1,SH,2017,2017-01-11,NA
SERF_IA,S1,SH,2017,2017-01-12,NA
SERF_IA,S1,SH,2017,2017-01-13,NA
SERF_IA,S1,SH,2017,2017-01-14,NA
SERF_IA,S1,SH,2017,2017-01-15,NA
SERF_IA,S1,SH,2017,2017-01-16,NA
SERF_IA,S1,SH,2017,2017-01-17,NA
SERF_IA,S1,SH,2017,2017-01-18,NA
SERF_IA,S1,SH,2017,2017-01-19,NA
SERF_IA,S1,SH,2017,2017-01-20,NA
SERF_IA,S1,SH,2017,2017-01-21,NA
SERF_IA,S1,SH,2017,2017-01-22,NA
SERF_IA,S1,SH,2017,2017-01-23,NA
SERF_IA,S1,SH,2017,2017-01-24,NA
SERF_IA,S1,SH,2017,2017-01-25,NA
SERF_IA,S1,SH,2017,2017-01-26,0.209432294
SERF_IA,S1,SH,2017,2017-01-27,0
SERF_IA,S1,SH,2017,2017-01-28,0
SERF_IA,S1,SH,2017,2017-01-29,0
SERF_IA,S1,SH,2017,2017-01-30,0
SERF_IA,S1,SH,2017,2017-01-31,0
SERF_IA,S1,SH,2017,2017-02-01,0
SERF_IA,S1,SH,2017,2017-02-02,0
SERF_IA,S1,SH,2017,2017-02-03,0
SERF_IA,S1,SH,2017,2017-02-04,0
SERF_IA,S1,SH,2017,2017-02-05,0
SERF_IA,S1,SH,2017,2017-02-06,0
SERF_IA,S1,SH,2017,2017-02-07,0
SERF_IA,S1,SH,2017,2017-02-08,0
SERF_IA,S1,SH,2017,2017-02-09,0
SERF_IA,S1,SH,2017,2017-02-10,0
SERF_IA,S1,SH,2017,2017-02-11,0
SERF_IA,S1,SH,2017,2017-02-12,0
SERF_IA,S1,SH,2017,2017-02-13,0
SERF_IA,S1,SH,2017,2017-02-14,0
SERF_IA,S1,SH,2017,2017-02-15,0
SERF_IA,S1,SH,2017,2017-02-16,0
SERF_IA,S1,SH,2017,2017-02-17,0
SERF_IA,S1,SH,2017,2017-02-18,0
SERF_IA,S1,SH,2017,2017-02-19,0
SERF_IA,S1,SH,2017,2017-02-20,0
SERF_IA,S1,SH,2017,2017-02-21,0
SERF_IA,S1,SH,2017,2017-02-22,0
SERF_IA,S1,SH,2017,2017-02-23,0
SERF_IA,S1,SH,2017,2017-02-24,0
SERF_IA,S1,SH,2017,2017-02-25,0
SERF_IA,S1,SH,2017,2017-02-26,0
SERF_IA,S1,SH,2017,2017-02-27,0
SERF_IA,S1,SH,2017,2017-02-28,0
SERF_IA,S1,SH,2017,2017-03-01,0
SERF_IA,S1,SH,2017,2017-03-02,0
SERF_IA,S1,SH,2017,2017-03-03,0
SERF_IA,S1,SH,2017,2017-03-04,0
SERF_IA,S1,SH,2017,2017-03-05,0
SERF_IA,S1,SH,2017,2017-03-06,0
SERF_IA,S1,SH,2017,2017-03-07,0
SERF_IA,S1,SH,2017,2017-03-08,0
SERF_IA,S1,SH,2017,2017-03-09,0
SERF_IA,S1,SH,2017,2017-03-10,0
SERF_IA,S1,SH,2017,2017-03-11,0
SERF_IA,S1,SH,2017,2017-03-12,0
SERF_IA,S1,SH,2017,2017-03-13,0
SERF_IA,S1,SH,2017,2017-03-14,0
SERF_IA,S1,SH,2017,2017-03-15,0
SERF_IA,S1,SH,2017,2017-03-16,0
SERF_IA,S1,SH,2017,2017-03-17,0
SERF_IA,S1,SH,2017,2017-03-18,0
SERF_IA,S1,SH,2017,2017-03-19,0
SERF_IA,S1,SH,2017,2017-03-20,0
SERF_IA,S1,SH,2017,2017-03-21,0
SERF_IA,S1,SH,2017,2017-03-22,0
SERF_IA,S1,SH,2017,2017-03-23,0
SERF_IA,S1,SH,2017,2017-03-24,0
SERF_IA,S1,SH,2017,2017-03-25,0
SERF_IA,S1,SH,2017,2017-03-26,0
SERF_IA,S1,SH,2017,2017-03-27,0
SERF_IA,S1,SH,2017,2017-03-28,0
SERF_IA,S1,SH,2017,2017-03-29,NA
SERF_IA,S1,SH,2017,2017-03-30,NA
SERF_IA,S1,SH,2017,2017-03-31,NA
SERF_IA,S1,SH,2017,2017-04-01,2.72e-5
SERF_IA,S1,SH,2017,2017-04-02,0
SERF_IA,S1,SH,2017,2017-04-03,0
SERF_IA,S1,SH,2017,2017-04-04,0
SERF_IA,S1,SH,2017,2017-04-05,3.082211091
SERF_IA,S1,SH,2017,2017-04-06,2.785225484
SERF_IA,S1,SH,2017,2017-04-07,0.528638553
SERF_IA,S1,SH,2017,2017-04-08,0.08695097
SERF_IA,S1,SH,2017,2017-04-09,8.85976e-4
SERF_IA,S1,SH,2017,2017-04-10,0
SERF_IA,S1,SH,2017,2017-04-11,0
SERF_IA,S1,SH,2017,2017-04-12,0
SERF_IA,S1,SH,2017,2017-04-13,0
SERF_IA,S1,SH,2017,2017-04-14,0
SERF_IA,S1,SH,2017,2017-04-15,0
SERF_IA,S1,SH,2017,2017-04-16,0
SERF_IA,S1,SH,2017,2017-04-17,0
SERF_IA,S1,SH,2017,2017-04-18,0
SERF_IA,S1,SH,2017,2017-04-19,0
SERF_IA,S1,SH,2017,2017-04-20,0
SERF_IA,S1,SH,2017,2017-04-21,0
SERF_IA,S1,SH,2017,2017-04-22,0
SERF_IA,S1,SH,2017,2017-04-23,0
SERF_IA,S1,SH,2017,2017-04-24,0
SERF_IA,S1,SH,2017,2017-04-25,0
SERF_IA,S1,SH,2017,2017-04-26,0
SERF_IA,S1,SH,2017,2017-04-27,0
SERF_IA,S1,SH,2017,2017-04-28,0
SERF_IA,S1,SH,2017,2017-04-29,2.106767969
SERF_IA,S1,SH,2017,2017-04-30,4.790831346
SERF_IA,S1,SH,2017,2017-05-01,4.130707046
SERF_IA,S1,SH,2017,2017-05-02,1.179939883
SERF_IA,S1,SH,2017,2017-05-03,0.141204547
SERF_IA,S1,SH,2017,2017-05-04,0.017153772
SERF_IA,S1,SH,2017,2017-05-05,0
SERF_IA,S1,SH,2017,2017-05-06,0
SERF_IA,S1,SH,2017,2017-05-07,0
SERF_IA,S1,SH,2017,2017-05-08,0
SERF_IA,S1,SH,2017,2017-05-09,0
SERF_IA,S1,SH,2017,2017-05-10,0
SERF_IA,S1,SH,2017,2017-05-11,0
SERF_IA,S1,SH,2017,2017-05-12,0
SERF_IA,S1,SH,2017,2017-05-13,0
SERF_IA,S1,SH,2017,2017-05-14,0
SERF_IA,S1,SH,2017,2017-05-15,0
SERF_IA,S1,SH,2017,2017-05-16,2.72e-6
SERF_IA,S1,SH,2017,2017-05-17,3.57e-5
SERF_IA,S1,SH,2017,2017-05-18,1.7e-4
SERF_IA,S1,SH,2017,2017-05-19,4.12e-5
SERF_IA,S1,SH,2017,2017-05-20,0
SERF_IA,S1,SH,2017,2017-05-21,0
SERF_IA,S1,SH,2017,2017-05-22,0
SERF_IA,S1,SH,2017,2017-05-23,0
SERF_IA,S1,SH,2017,2017-05-24,0
SERF_IA,S1,SH,2017,2017-05-25,0
SERF_IA,S1,SH,2017,2017-05-26,0
SERF_IA,S1,SH,2017,2017-05-27,0
SERF_IA,S1,SH,2017,2017-05-28,0
SERF_IA,S1,SH,2017,2017-05-29,0
SERF_IA,S1,SH,2017,2017-05-30,0
SERF_IA,S1,SH,2017,2017-05-31,0
SERF_IA,S1,SH,2017,2017-06-01,0
SERF_IA,S1,SH,2017,2017-06-02,0
SERF_IA,S1,SH,2017,2017-06-03,0
SERF_IA,S1,SH,2017,2017-06-04,0
SERF_IA,S1,SH,2017,2017-06-05,0
SERF_IA,S1,SH,2017,2017-06-06,0
SERF_IA,S1,SH,2017,2017-06-07,0
SERF_IA,S1,SH,2017,2017-06-08,0
SERF_IA,S1,SH,2017,2017-06-09,0
SERF_IA,S1,SH,2017,2017-06-10,0
SERF_IA,S1,SH,2017,2017-06-11,0
SERF_IA,S1,SH,2017,2017-06-12,0
SERF_IA,S1,SH,2017,2017-06-13,0
SERF_IA,S1,SH,2017,2017-06-14,0
SERF_IA,S1,SH,2017,2017-06-15,0
SERF_IA,S1,SH,2017,2017-06-16,0
SERF_IA,S1,SH,2017,2017-06-17,0
SERF_IA,S1,SH,2017,2017-06-18,0
SERF_IA,S1,SH,2017,2017-06-19,0
SERF_IA,S1,SH,2017,2017-06-20,0
SERF_IA,S1,SH,2017,2017-06-21,0
SERF_IA,S1,SH,2017,2017-06-22,0
SERF_IA,S1,SH,2017,2017-06-23,0
SERF_IA,S1,SH,2017,2017-06-24,0
SERF_IA,S1,SH,2017,2017-06-25,0
SERF_IA,S1,SH,2017,2017-06-26,0
SERF_IA,S1,SH,2017,2017-06-27,0
SERF_IA,S1,SH,2017,2017-06-28,0
SERF_IA,S1,SH,2017,2017-06-29,0
SERF_IA,S1,SH,2017,2017-06-30,0
SERF_IA,S1,SH,2017,2017-07-01,0
SERF_IA,S1,SH,2017,2017-07-02,0
SERF_IA,S1,SH,2017,2017-07-03,0
SERF_IA,S1,SH,2017,2017-07-04,0
SERF_IA,S1,SH,2017,2017-07-05,0
SERF_IA,S1,SH,2017,2017-07-06,0
SERF_IA,S1,SH,2017,2017-07-07,0
SERF_IA,S1,SH,2017,2017-07-08,0
SERF_IA,S1,SH,2017,2017-07-09,0
SERF_IA,S1,SH,2017,2017-07-10,0
SERF_IA,S1,SH,2017,2017-07-11,0
SERF_IA,S1,SH,2017,2017-07-12,0
SERF_IA,S1,SH,2017,2017-07-13,0
SERF_IA,S1,SH,2017,2017-07-14,0
SERF_IA,S1,SH,2017,2017-07-15,0
SERF_IA,S1,SH,2017,2017-07-16,0
SERF_IA,S1,SH,2017,2017-07-17,0
SERF_IA,S1,SH,2017,2017-07-18,0
SERF_IA,S1,SH,2017,2017-07-19,0
SERF_IA,S1,SH,2017,2017-07-20,0
SERF_IA,S1,SH,2017,2017-07-21,0
SERF_IA,S1,SH,2017,2017-07-22,0
SERF_IA,S1,SH,2017,2017-07-23,0
SERF_IA,S1,SH,2017,2017-07-24,0
SERF_IA,S1,SH,2017,2017-07-25,0
SERF_IA,S1,SH,2017,2017-07-26,0
SERF_IA,S1,SH,2017,2017-07-27,0
SERF_IA,S1,SH,2017,2017-07-28,0
SERF_IA,S1,SH,2017,2017-07-29,0
SERF_IA,S1,SH,2017,2017-07-30,0
SERF_IA,S1,SH,2017,2017-07-31,0
SERF_IA,S1,SH,2017,2017-08-01,0
SERF_IA,S1,SH,2017,2017-08-02,0
SERF_IA,S1,SH,2017,2017-08-03,0
SERF_IA,S1,SH,2017,2017-08-04,0
SERF_IA,S1,SH,2017,2017-08-05,0
SERF_IA,S1,SH,2017,2017-08-06,0
SERF_IA,S1,SH,2017,2017-08-07,0
SERF_IA,S1,SH,2017,2017-08-08,0
SERF_IA,S1,SH,2017,2017-08-09,0
SERF_IA,S1,SH,2017,2017-08-10,0
SERF_IA,S1,SH,2017,2017-08-11,0
SERF_IA,S1,SH,2017,2017-08-12,0
SERF_IA,S1,SH,2017,2017-08-13,0
SERF_IA,S1,SH,2017,2017-08-14,0
SERF_IA,S1,SH,2017,2017-08-15,0
SERF_IA,S1,SH,2017,2017-08-16,0
SERF_IA,S1,SH,2017,2017-08-17,0
SERF_IA,S1,SH,2017,2017-08-18,0
SERF_IA,S1,SH,2017,2017-08-19,0
SERF_IA,S1,SH,2017,2017-08-20,0
SERF_IA,S1,SH,2017,2017-08-21,0
SERF_IA,S1,SH,2017,2017-08-22,0
SERF_IA,S1,SH,2017,2017-08-23,0
SERF_IA,S1,SH,2017,2017-08-24,0
SERF_IA,S1,SH,2017,2017-08-25,0
SERF_IA,S1,SH,2017,2017-08-26,0
SERF_IA,S1,SH,2017,2017-08-27,0
SERF_IA,S1,SH,2017,2017-08-28,0
SERF_IA,S1,SH,2017,2017-08-29,0
SERF_IA,S1,SH,2017,2017-08-30,0
SERF_IA,S1,SH,2017,2017-08-31,0
SERF_IA,S1,SH,2017,2017-09-01,0
SERF_IA,S1,SH,2017,2017-09-02,0
SERF_IA,S1,SH,2017,2017-09-03,0
SERF_IA,S1,SH,2017,2017-09-04,0
SERF_IA,S1,SH,2017,2017-09-05,0
SERF_IA,S1,SH,2017,2017-09-06,0
SERF_IA,S1,SH,2017,2017-09-07,0
SERF_IA,S1,SH,2017,2017-09-08,0
SERF_IA,S1,SH,2017,2017-09-09,0
SERF_IA,S1,SH,2017,2017-09-10,0
SERF_IA,S1,SH,2017,2017-09-11,0
SERF_IA,S1,SH,2017,2017-09-12,0
SERF_IA,S1,SH,2017,2017-09-13,0
SERF_IA,S1,SH,2017,2017-09-14,0
SERF_IA,S1,SH,2017,2017-09-15,0
SERF_IA,S1,SH,2017,2017-09-16,0
SERF_IA,S1,SH,2017,2017-09-17,0
SERF_IA,S1,SH,2017,2017-09-18,0
SERF_IA,S1,SH,2017,2017-09-19,0
SERF_IA,S1,SH,2017,2017-09-20,0
SERF_IA,S1,SH,2017,2017-09-21,0
SERF_IA,S1,SH,2017,2017-09-22,0
SERF_IA,S1,SH,2017,2017-09-23,0
SERF_IA,S1,SH,2017,2017-09-24,0
SERF_IA,S1,SH,2017,2017-09-25,0
SERF_IA,S1,SH,2017,2017-09-26,0
SERF_IA,S1,SH,2017,2017-09-27,0
SERF_IA,S1,SH,2017,2017-09-28,0
SERF_IA,S1,SH,2017,2017-09-29,0
SERF_IA,S1,SH,2017,2017-09-30,0
SERF_IA,S1,SH,2017,2017-10-01,0
SERF_IA,S1,SH,2017,2017-10-02,0
SERF_IA,S1,SH,2017,2017-10-03,0
SERF_IA,S1,SH,2017,2017-10-04,0
SERF_IA,S1,SH,2017,2017-10-05,0
SERF_IA,S1,SH,2017,2017-10-06,0
SERF_IA,S1,SH,2017,2017-10-07,0
SERF_IA,S1,SH,2017,2017-10-08,0
SERF_IA,S1,SH,2017,2017-10-09,0
SERF_IA,S1,SH,2017,2017-10-10,0
SERF_IA,S1,SH,2017,2017-10-11,0
SERF_IA,S1,SH,2017,2017-10-12,0
SERF_IA,S1,SH,2017,2017-10-13,0
SERF_IA,S1,SH,2017,2017-10-14,0
SERF_IA,S1,SH,2017,2017-10-15,0
SERF_IA,S1,SH,2017,2017-10-16,0
SERF_IA,S1,SH,2017,2017-10-17,0
SERF_IA,S1,SH,2017,2017-10-18,0
SERF_IA,S1,SH,2017,2017-10-19,0
SERF_IA,S1,SH,2017,2017-10-20,0
SERF_IA,S1,SH,2017,2017-10-21,0
SERF_IA,S1,SH,2017,2017-10-22,0
SERF_IA,S1,SH,2017,2017-10-23,0
SERF_IA,S1,SH,2017,2017-10-24,0
SERF_IA,S1,SH,2017,2017-10-25,0
SERF_IA,S1,SH,2017,2017-10-26,0
SERF_IA,S1,SH,2017,2017-10-27,0
SERF_IA,S1,SH,2017,2017-10-28,0
SERF_IA,S1,SH,2017,2017-10-29,0
SERF_IA,S1,SH,2017,2017-10-30,0
SERF_IA,S1,SH,2017,2017-10-31,0
SERF_IA,S1,SH,2017,2017-11-01,0
SERF_IA,S1,SH,2017,2017-11-02,0
SERF_IA,S1,SH,2017,2017-11-03,0
SERF_IA,S1,SH,2017,2017-11-04,0
SERF_IA,S1,SH,2017,2017-11-05,0
SERF_IA,S1,SH,2017,2017-11-06,0
SERF_IA,S1,SH,2017,2017-11-07,0
SERF_IA,S1,SH,2017,2017-11-08,0
SERF_IA,S1,SH,2017,2017-11-09,0
SERF_IA,S1,SH,2017,2017-11-10,0
SERF_IA,S1,SH,2017,2017-11-11,0
SERF_IA,S1,SH,2017,2017-11-12,0
SERF_IA,S1,SH,2017,2017-11-13,0
SERF_IA,S1,SH,2017,2017-11-14,0
SERF_IA,S1,SH,2017,2017-11-15,0
SERF_IA,S1,SH,2017,2017-11-16,0
SERF_IA,S1,SH,2017,2017-11-17,0
SERF_IA,S1,SH,2017,2017-11-18,0
SERF_IA,S1,SH,2017,2017-11-19,0
SERF_IA,S1,SH,2017,2017-11-20,0
SERF_IA,S1,SH,2017,2017-11-21,0
SERF_IA,S1,SH,2017,2017-11-22,0
SERF_IA,S1,SH,2017,2017-11-23,0
SERF_IA,S1,SH,2017,2017-11-24,0
SERF_IA,S1,SH,2017,2017-11-25,0
SERF_IA,S1,SH,2017,2017-11-26,0
SERF_IA,S1,SH,2017,2017-11-27,0
SERF_IA,S1,SH,2017,2017-11-28,0
SERF_IA,S1,SH,2017,2017-11-29,0
SERF_IA,S1,SH,2017,2017-11-30,0
SERF_IA,S1,SH,2017,2017-12-01,0
SERF_IA,S1,SH,2017,2017-12-02,0
SERF_IA,S1,SH,2017,2017-12-03,0
SERF_IA,S1,SH,2017,2017-12-04,0
SERF_IA,S1,SH,2017,2017-12-05,0
SERF_IA,S1,SH,2017,2017-12-06,0
SERF_IA,S1,SH,2017,2017-12-07,0
SERF_IA,S1,SH,2017,2017-12-08,0
SERF_IA,S1,SH,2017,2017-12-09,0
SERF_IA,S1,SH,2017,2017-12-10,0
SERF_IA,S1,SH,2017,2017-12-11,0
SERF_IA,S1,SH,2017,2017-12-12,0
SERF_IA,S1,SH,2017,2017-12-13,0
SERF_IA,S1,SH,2017,2017-12-14,0
SERF_IA,S1,SH,2017,2017-12-15,0
SERF_IA,S1,SH,2017,2017-12-16,0
SERF_IA,S1,SH,2017,2017-12-17,0
SERF_IA,S1,SH,2017,2017-12-18,0
SERF_IA,S1,SH,2017,2017-12-19,0
SERF_IA,S1,SH,2017,2017-12-20,0
SERF_IA,S1,SH,2017,2017-12-21,0
SERF_IA,S1,SH,2017,2017-12-22,0
SERF_IA,S1,SH,2017,2017-12-23,0
SERF_IA,S1,SH,2017,2017-12-24,0
SERF_IA,S1,SH,2017,2017-12-25,0
SERF_IA,S1,SH,2017,2017-12-26,0
SERF_IA,S1,SH,2017,2017-12-27,0
SERF_IA,S1,SH,2017,2017-12-28,0
SERF_IA,S1,SH,2017,2017-12-29,0
SERF_IA,S1,SH,2017,2017-12-30,0
SERF_IA,S1,SH,2017,2017-12-31,0
SERF_IA,S2,FD,2007,2007-01-01,0
SERF_IA,S2,FD,2007,2007-01-02,0
SERF_IA,S2,FD,2007,2007-01-03,0
SERF_IA,S2,FD,2007,2007-01-04,0
SERF_IA,S2,FD,2007,2007-01-05,0
SERF_IA,S2,FD,2007,2007-01-06,0
SERF_IA,S2,FD,2007,2007-01-07,0
SERF_IA,S2,FD,2007,2007-01-08,0
SERF_IA,S2,FD,2007,2007-01-09,0
SERF_IA,S2,FD,2007,2007-01-10,0
SERF_IA,S2,FD,2007,2007-01-11,0
SERF_IA,S2,FD,2007,2007-01-12,0
SERF_IA,S2,FD,2007,2007-01-13,0
SERF_IA,S2,FD,2007,2007-01-14,0
SERF_IA,S2,FD,2007,2007-01-15,0
SERF_IA,S2,FD,2007,2007-01-16,0
SERF_IA,S2,FD,2007,2007-01-17,0
SERF_IA,S2,FD,2007,2007-01-18,0
SERF_IA,S2,FD,2007,2007-01-19,0
SERF_IA,S2,FD,2007,2007-01-20,0
SERF_IA,S2,FD,2007,2007-01-21,0
SERF_IA,S2,FD,2007,2007-01-22,0
SERF_IA,S2,FD,2007,2007-01-23,0
SERF_IA,S2,FD,2007,2007-01-24,0
SERF_IA,S2,FD,2007,2007-01-25,0
SERF_IA,S2,FD,2007,2007-01-26,0
SERF_IA,S2,FD,2007,2007-01-27,0
SERF_IA,S2,FD,2007,2007-01-28,0
SERF_IA,S2,FD,2007,2007-01-29,0
SERF_IA,S2,FD,2007,2007-01-30,0
SERF_IA,S2,FD,2007,2007-01-31,0
SERF_IA,S2,FD,2007,2007-02-01,0
SERF_IA,S2,FD,2007,2007-02-02,0
SERF_IA,S2,FD,2007,2007-02-03,0
SERF_IA,S2,FD,2007,2007-02-04,0
SERF_IA,S2,FD,2007,2007-02-05,0
SERF_IA,S2,FD,2007,2007-02-06,0
SERF_IA,S2,FD,2007,2007-02-07,0
SERF_IA,S2,FD,2007,2007-02-08,0
SERF_IA,S2,FD,2007,2007-02-09,0
SERF_IA,S2,FD,2007,2007-02-10,0
SERF_IA,S2,FD,2007,2007-02-11,0
SERF_IA,S2,FD,2007,2007-02-12,0
SERF_IA,S2,FD,2007,2007-02-13,0
SERF_IA,S2,FD,2007,2007-02-14,0
SERF_IA,S2,FD,2007,2007-02-15,0
SERF_IA,S2,FD,2007,2007-02-16,0
SERF_IA,S2,FD,2007,2007-02-17,0
SERF_IA,S2,FD,2007,2007-02-18,0
SERF_IA,S2,FD,2007,2007-02-19,0
SERF_IA,S2,FD,2007,2007-02-20,0
SERF_IA,S2,FD,2007,2007-02-21,0
SERF_IA,S2,FD,2007,2007-02-22,0
SERF_IA,S2,FD,2007,2007-02-23,0
SERF_IA,S2,FD,2007,2007-02-24,0
SERF_IA,S2,FD,2007,2007-02-25,0
SERF_IA,S2,FD,2007,2007-02-26,0
SERF_IA,S2,FD,2007,2007-02-27,0
SERF_IA,S2,FD,2007,2007-02-28,0
SERF_IA,S2,FD,2007,2007-03-01,0
SERF_IA,S2,FD,2007,2007-03-02,0
SERF_IA,S2,FD,2007,2007-03-03,0
SERF_IA,S2,FD,2007,2007-03-04,0
SERF_IA,S2,FD,2007,2007-03-05,0
SERF_IA,S2,FD,2007,2007-03-06,0
SERF_IA,S2,FD,2007,2007-03-07,0
SERF_IA,S2,FD,2007,2007-03-08,0
SERF_IA,S2,FD,2007,2007-03-09,0
SERF_IA,S2,FD,2007,2007-03-10,0
SERF_IA,S2,FD,2007,2007-03-11,0
SERF_IA,S2,FD,2007,2007-03-12,NA
SERF_IA,S2,FD,2007,2007-03-13,NA
SERF_IA,S2,FD,2007,2007-03-14,NA
SERF_IA,S2,FD,2007,2007-03-15,NA
SERF_IA,S2,FD,2007,2007-03-16,NA
SERF_IA,S2,FD,2007,2007-03-17,NA
SERF_IA,S2,FD,2007,2007-03-18,NA
SERF_IA,S2,FD,2007,2007-03-19,NA
SERF_IA,S2,FD,2007,2007-03-20,NA
SERF_IA,S2,FD,2007,2007-03-21,NA
SERF_IA,S2,FD,2007,2007-03-22,NA
SERF_IA,S2,FD,2007,2007-03-23,NA
SERF_IA,S2,FD,2007,2007-03-24,NA
SERF_IA,S2,FD,2007,2007-03-25,NA
SERF_IA,S2,FD,2007,2007-03-26,NA
SERF_IA,S2,FD,2007,2007-03-27,NA
SERF_IA,S2,FD,2007,2007-03-28,NA
SERF_IA,S2,FD,2007,2007-03-29,NA
SERF_IA,S2,FD,2007,2007-03-30,NA
SERF_IA,S2,FD,2007,2007-03-31,NA
SERF_IA,S2,FD,2007,2007-04-01,NA
SERF_IA,S2,FD,2007,2007-04-02,NA
SERF_IA,S2,FD,2007,2007-04-03,NA
SERF_IA,S2,FD,2007,2007-04-04,NA
SERF_IA,S2,FD,2007,2007-04-05,NA
SERF_IA,S2,FD,2007,2007-04-06,NA
SERF_IA,S2,FD,2007,2007-04-07,NA
SERF_IA,S2,FD,2007,2007-04-08,NA
SERF_IA,S2,FD,2007,2007-04-09,NA
SERF_IA,S2,FD,2007,2007-04-10,NA
SERF_IA,S2,FD,2007,2007-04-11,NA
SERF_IA,S2,FD,2007,2007-04-12,NA
SERF_IA,S2,FD,2007,2007-04-13,NA
SERF_IA,S2,FD,2007,2007-04-14,NA
SERF_IA,S2,FD,2007,2007-04-15,NA
SERF_IA,S2,FD,2007,2007-04-16,NA
SERF_IA,S2,FD,2007,2007-04-17,NA
SERF_IA,S2,FD,2007,2007-04-18,NA
SERF_IA,S2,FD,2007,2007-04-19,NA
SERF_IA,S2,FD,2007,2007-04-20,0.503928863
SERF_IA,S2,FD,2007,2007-04-21,1.235566521
SERF_IA,S2,FD,2007,2007-04-22,1.267796431
SERF_IA,S2,FD,2007,2007-04-23,1.098258123
SERF_IA,S2,FD,2007,2007-04-24,1.055435663
SERF_IA,S2,FD,2007,2007-04-25,18.70397428
SERF_IA,S2,FD,2007,2007-04-26,18.97090502
SERF_IA,S2,FD,2007,2007-04-27,17.83252481
SERF_IA,S2,FD,2007,2007-04-28,6.936927442
SERF_IA,S2,FD,2007,2007-04-29,4.278851524
SERF_IA,S2,FD,2007,2007-04-30,2.05643598
SERF_IA,S2,FD,2007,2007-05-01,1.354649373
SERF_IA,S2,FD,2007,2007-05-02,1.119803163
SERF_IA,S2,FD,2007,2007-05-03,0.984374846
SERF_IA,S2,FD,2007,2007-05-04,1.039506993
SERF_IA,S2,FD,2007,2007-05-05,1.442559689
SERF_IA,S2,FD,2007,2007-05-06,2.627951
SERF_IA,S2,FD,2007,2007-05-07,5.399100732
SERF_IA,S2,FD,2007,2007-05-08,2.772884392
SERF_IA,S2,FD,2007,2007-05-09,1.71384234
SERF_IA,S2,FD,2007,2007-05-10,1.24396883
SERF_IA,S2,FD,2007,2007-05-11,0.857672377
SERF_IA,S2,FD,2007,2007-05-12,0.5562025
SERF_IA,S2,FD,2007,2007-05-13,0.436711194
SERF_IA,S2,FD,2007,2007-05-14,0.445021636
SERF_IA,S2,FD,2007,2007-05-15,0.316252114
SERF_IA,S2,FD,2007,2007-05-16,0.085904817
SERF_IA,S2,FD,2007,2007-05-17,9.86e-4
SERF_IA,S2,FD,2007,2007-05-18,0.018285194
SERF_IA,S2,FD,2007,2007-05-19,0.013018567
SERF_IA,S2,FD,2007,2007-05-20,0.031506748
SERF_IA,S2,FD,2007,2007-05-21,0.036601217
SERF_IA,S2,FD,2007,2007-05-22,0.05417491
SERF_IA,S2,FD,2007,2007-05-23,0.022908854
SERF_IA,S2,FD,2007,2007-05-24,0.021368522
SERF_IA,S2,FD,2007,2007-05-25,0.017630959
SERF_IA,S2,FD,2007,2007-05-26,0.312992458
SERF_IA,S2,FD,2007,2007-05-27,3.06597983
SERF_IA,S2,FD,2007,2007-05-28,1.693478901
SERF_IA,S2,FD,2007,2007-05-29,1.028329714
SERF_IA,S2,FD,2007,2007-05-30,0.727150268
SERF_IA,S2,FD,2007,2007-05-31,3.857513941
SERF_IA,S2,FD,2007,2007-06-01,4.386822611
SERF_IA,S2,FD,2007,2007-06-02,11.97739685
SERF_IA,S2,FD,2007,2007-06-03,16.24647821
SERF_IA,S2,FD,2007,2007-06-04,4.269858116
